공통패턴(3개번호),등장횟수
"(28, 35, 40)",2
"(28, 35, 41)",2
"(28, 35, 42)",2
"(28, 36, 39)",2
"(28, 36, 43)",2
"(28, 36, 45)",2
"(28, 37, 38)",2
"(28, 38, 40)",2
"(28, 38, 41)",2
"(28, 39, 44)",2
"(28, 39, 45)",2
"(28, 40, 43)",2
"(28, 41, 42)",2
"(28, 42, 45)",2
"(29, 31, 32)",2
"(29, 31, 34)",2
"(29, 31, 37)",2
"(29, 31, 38)",2
"(29, 31, 39)",2
"(29, 31, 43)",2
"(29, 32, 34)",2
"(29, 32, 36)",2
"(29, 32, 37)",2
"(29, 32, 40)",2
"(29, 32, 42)",2
"(29, 32, 45)",2
"(29, 33, 35)",2
"(29, 33, 38)",2
"(29, 33, 39)",2
"(29, 33, 42)",2
"(29, 33, 44)",2
"(29, 34, 36)",2
"(29, 34, 39)",2
"(29, 34, 44)",2
"(29, 35, 37)",2
"(29, 35, 42)",2
"(29, 36, 41)",2
"(29, 36, 42)",2
"(29, 36, 43)",2
"(29, 36, 44)",2
"(29, 37, 41)",2
"(29, 37, 44)",2
"(29, 38, 42)",2
"(29, 39, 43)",2
"(29, 41, 43)",2
"(29, 41, 44)",2
"(29, 41, 45)",2
"(29, 43, 45)",2
"(30, 31, 35)",2
"(30, 32, 38)",2
"(30, 32, 40)",2
"(30, 32, 42)",2
"(30, 33, 35)",2
"(30, 33, 40)",2
"(30, 33, 42)",2
"(30, 33, 45)",2
"(30, 34, 43)",2
"(30, 34, 44)",2
"(30, 34, 45)",2
"(30, 35, 37)",2
"(30, 35, 39)",2
"(30, 35, 40)",2
"(30, 35, 44)",2
"(30, 36, 38)",2
"(30, 36, 43)",2
"(30, 36, 44)",2
"(30, 37, 38)",2
"(30, 37, 43)",2
"(30, 37, 45)",2
"(30, 38, 40)",2
"(30, 39, 45)",2
"(30, 40, 41)",2
"(30, 40, 44)",2
"(30, 42, 45)",2
"(30, 43, 45)",2
"(31, 32, 38)",2
"(31, 32, 39)",2
"(31, 32, 42)",2
"(31, 32, 44)",2
"(31, 33, 34)",2
"(31, 33, 37)",2
"(31, 33, 43)",2
"(31, 33, 44)",2
"(31, 33, 45)",2
"(31, 34, 35)",2
"(31, 34, 39)",2
"(31, 34, 41)",2
"(31, 35, 41)",2
"(31, 36, 41)",2
"(31, 36, 44)",2
"(31, 36, 45)",2
"(31, 37, 39)",2
"(31, 37, 44)",2
"(31, 38, 40)",2
"(31, 38, 44)",2
"(31, 38, 45)",2
"(31, 40, 43)",2
"(31, 42, 43)",2
"(31, 42, 44)",2
"(31, 42, 45)",2
"(32, 33, 37)",2
"(32, 33, 44)",2
"(32, 34, 36)",2
"(32, 34, 38)",2
"(32, 34, 39)",2
"(32, 34, 40)",2
"(32, 34, 41)",2
"(32, 35, 39)",2
"(32, 35, 42)",2
"(32, 35, 44)",2
"(32, 36, 39)",2
"(32, 36, 41)",2
"(32, 37, 42)",2
"(32, 38, 39)",2
"(32, 40, 42)",2
"(32, 40, 44)",2
"(32, 40, 45)",2
"(33, 34, 36)",2
"(33, 34, 45)",2
"(33, 35, 42)",2
"(33, 35, 44)",2
"(33, 35, 45)",2
"(33, 36, 39)",2
"(33, 36, 41)",2
"(33, 36, 42)",2
"(33, 36, 44)",2
"(33, 37, 39)",2
"(33, 37, 43)",2
"(33, 37, 44)",2
"(33, 38, 40)",2
"(33, 38, 42)",2
"(33, 38, 43)",2
"(33, 39, 45)",2
"(33, 40, 44)",2
"(33, 41, 43)",2
"(33, 42, 44)",2
"(34, 35, 38)",2
"(34, 35, 43)",2
"(34, 37, 42)",2
"(34, 37, 43)",2
"(34, 37, 44)",2
"(34, 39, 41)",2
"(34, 39, 43)",2
"(34, 40, 42)",2
"(34, 41, 44)",2
"(35, 36, 37)",2
"(35, 36, 38)",2
"(35, 37, 40)",2
"(35, 37, 41)",2
"(35, 37, 42)",2
"(35, 37, 43)",2
"(35, 37, 44)",2
"(35, 38, 40)",2
"(35, 38, 41)",2
"(35, 39, 41)",2
"(35, 39, 42)",2
"(35, 40, 41)",2
"(35, 40, 43)",2
"(35, 41, 44)",2
"(35, 42, 43)",2
"(35, 42, 45)",2
"(36, 37, 39)",2
"(36, 37, 40)",2
"(36, 37, 44)",2
"(36, 38, 44)",2
"(36, 39, 45)",2
"(36, 40, 41)",2
"(36, 40, 42)",2
"(36, 41, 43)",2
"(36, 42, 44)",2
"(36, 43, 45)",2
"(37, 38, 40)",2
"(37, 38, 42)",2
"(37, 39, 40)",2
"(37, 39, 43)",2
"(37, 40, 44)",2
"(37, 41, 42)",2
"(37, 41, 45)",2
"(37, 42, 44)",2
"(38, 39, 42)",2
"(38, 40, 41)",2
"(38, 41, 43)",2
"(38, 42, 44)",2
"(39, 40, 42)",2
"(39, 40, 45)",2
"(39, 42, 44)",2
"(40, 41, 42)",2
"(40, 41, 43)",2
"(40, 41, 44)",2
"(40, 42, 45)",2
"(40, 43, 44)",2
"(41, 42, 43)",2
"(41, 42, 45)",2
"(41, 44, 45)",2
"(42, 43, 44)",2
"(42, 44, 45)",2
"(0, 0, 0)",1
"(1, 2, 3)",1
"(1, 2, 4)",1
"(1, 2, 5)",1
"(1, 2, 7)",1
"(1, 2, 8)",1
"(1, 2, 16)",1
"(1, 2, 17)",1
"(1, 2, 18)",1
"(1, 2, 20)",1
"(1, 2, 21)",1
"(1, 2, 22)",1
"(1, 2, 23)",1
"(1, 2, 24)",1
"(1, 2, 25)",1
"(1, 2, 36)",1
"(1, 2, 38)",1
"(1, 2, 45)",1
"(1, 3, 8)",1
"(1, 3, 10)",1
"(1, 3, 11)",1
"(1, 3, 17)",1
"(1, 3, 21)",1
"(1, 3, 23)",1
"(1, 3, 27)",1
"(1, 3, 31)",1
"(1, 3, 32)",1
"(1, 3, 35)",1
"(1, 3, 39)",1
"(1, 3, 42)",1
"(1, 3, 43)",1
"(1, 4, 8)",1
"(1, 4, 10)",1
"(1, 4, 12)",1
"(1, 4, 13)",1
"(1, 4, 14)",1
"(1, 4, 15)",1
"(1, 4, 16)",1
"(1, 4, 19)",1
"(1, 4, 25)",1
"(1, 4, 27)",1
"(1, 4, 28)",1
"(1, 4, 31)",1
"(1, 4, 40)",1
"(1, 4, 41)",1
"(1, 4, 42)",1
"(1, 4, 43)",1
"(1, 4, 44)",1
"(1, 4, 45)",1
"(1, 5, 9)",1
"(1, 5, 10)",1
"(1, 5, 13)",1
"(1, 5, 14)",1
"(1, 5, 17)",1
"(1, 5, 20)",1
"(1, 5, 23)",1
"(1, 5, 28)",1
"(1, 5, 29)",1
"(1, 5, 32)",1
"(1, 5, 34)",1
"(1, 5, 38)",1
"(1, 5, 40)",1
"(1, 5, 41)",1
"(1, 5, 43)",1
"(1, 6, 12)",1
"(1, 6, 13)",1
"(1, 6, 15)",1
"(1, 6, 18)",1
"(1, 6, 20)",1
"(1, 6, 25)",1
"(1, 6, 27)",1
"(1, 6, 28)",1
"(1, 6, 30)",1
"(1, 6, 33)",1
"(1, 6, 44)",1
"(1, 7, 10)",1
"(1, 7, 11)",1
"(1, 7, 12)",1
"(1, 7, 13)",1
"(1, 7, 14)",1
"(1, 7, 18)",1
"(1, 7, 21)",1
"(1, 7, 28)",1
"(1, 7, 31)",1
"(1, 7, 39)",1
"(1, 7, 41)",1
"(1, 7, 42)",1
"(1, 7, 44)",1
"(1, 8, 9)",1
"(1, 8, 15)",1
"(1, 8, 16)",1
"(1, 8, 17)",1
"(1, 8, 18)",1
"(1, 8, 23)",1
"(1, 8, 26)",1
"(1, 8, 28)",1
"(1, 8, 29)",1
"(1, 8, 34)",1
"(1, 8, 35)",1
"(1, 8, 37)",1
"(1, 8, 39)",1
"(1, 8, 40)",1
"(1, 8, 41)",1
"(1, 8, 42)",1
"(1, 8, 43)",1
"(1, 9, 11)",1
"(1, 9, 14)",1
"(1, 9, 18)",1
"(1, 9, 20)",1
"(1, 9, 33)",1
"(1, 9, 34)",1
"(1, 9, 39)",1
"(1, 10, 13)",1
"(1, 10, 14)",1
"(1, 10, 17)",1
"(1, 10, 20)",1
"(1, 10, 34)",1
"(1, 10, 38)",1
"(1, 10, 40)",1
"(1, 10, 41)",1
"(1, 10, 43)",1
"(1, 10, 44)",1
"(1, 10, 45)",1
"(1, 11, 14)",1
"(1, 11, 16)",1
"(1, 11, 17)",1
"(1, 11, 19)",1
"(1, 11, 20)",1
"(1, 11, 27)",1
"(1, 11, 28)",1
"(1, 11, 29)",1
"(1, 11, 30)",1
"(1, 11, 32)",1
"(1, 11, 33)",1
"(1, 11, 35)",1
"(1, 11, 37)",1
"(1, 11, 38)",1
"(1, 11, 39)",1
"(1, 11, 41)",1
"(1, 11, 42)",1
"(1, 12, 14)",1
"(1, 12, 15)",1
"(1, 12, 19)",1
"(1, 12, 21)",1
"(1, 12, 22)",1
"(1, 12, 24)",1
"(1, 12, 27)",1
"(1, 12, 32)",1
"(1, 12, 34)",1
"(1, 12, 35)",1
"(1, 12, 36)",1
"(1, 12, 37)",1
"(1, 12, 40)",1
"(1, 12, 42)",1
"(1, 12, 43)",1
"(1, 12, 45)",1
"(1, 13, 14)",1
"(1, 13, 16)",1
"(1, 13, 20)",1
"(1, 13, 21)",1
"(1, 13, 23)",1
"(1, 13, 25)",1
"(1, 13, 29)",1
"(1, 13, 31)",1
"(1, 13, 32)",1
"(1, 13, 33)",1
"(1, 13, 34)",1
"(1, 13, 35)",1
"(1, 13, 41)",1
"(1, 13, 45)",1
"(1, 14, 17)",1
"(1, 14, 26)",1
"(1, 14, 27)",1
"(1, 14, 29)",1
"(1, 14, 39)",1
"(1, 14, 40)",1
"(1, 14, 42)",1
"(1, 15, 17)",1
"(1, 15, 20)",1
"(1, 15, 22)",1
"(1, 15, 24)",1
"(1, 15, 27)",1
"(1, 15, 35)",1
"(1, 15, 36)",1
"(1, 15, 38)",1
"(1, 15, 39)",1
"(1, 15, 41)",1
"(1, 15, 44)",1
"(1, 16, 19)",1
"(1, 16, 23)",1
"(1, 16, 24)",1
"(1, 16, 30)",1
"(1, 16, 33)",1
"(1, 16, 35)",1
"(1, 16, 38)",1
"(1, 16, 39)",1
"(1, 16, 40)",1
"(1, 16, 43)",1
"(1, 16, 45)",1
"(1, 17, 18)",1
"(1, 17, 23)",1
"(1, 17, 27)",1
"(1, 17, 32)",1
"(1, 17, 36)",1
"(1, 17, 43)",1
"(1, 18, 19)",1
"(1, 18, 21)",1
"(1, 18, 25)",1
"(1, 18, 39)",1
"(1, 18, 40)",1
"(1, 18, 43)",1
"(1, 19, 20)",1
"(1, 19, 26)",1
"(1, 19, 30)",1
"(1, 19, 31)",1
"(1, 19, 34)",1
"(1, 20, 24)",1
"(1, 20, 25)",1
"(1, 20, 28)",1
"(1, 20, 30)",1
"(1, 20, 33)",1
"(1, 20, 37)",1
"(1, 20, 38)",1
"(1, 20, 41)",1
"(1, 20, 42)",1
"(1, 20, 45)",1
"(1, 21, 22)",1
"(1, 21, 23)",1
"(1, 21, 24)",1
"(1, 21, 27)",1
"(1, 21, 30)",1
"(1, 21, 31)",1
"(1, 21, 32)",1
"(1, 21, 34)",1
"(1, 21, 37)",1
"(1, 21, 42)",1
"(1, 21, 43)",1
"(1, 21, 45)",1
"(1, 22, 24)",1
"(1, 22, 26)",1
"(1, 22, 29)",1
"(1, 22, 35)",1
"(1, 23, 24)",1
"(1, 23, 26)",1
"(1, 23, 35)",1
"(1, 23, 36)",1
"(1, 23, 38)",1
"(1, 23, 39)",1
"(1, 23, 42)",1
"(1, 23, 44)",1
"(1, 24, 25)",1
"(1, 24, 32)",1
"(1, 24, 34)",1
"(1, 24, 35)",1
"(1, 24, 37)",1
"(1, 24, 39)",1
"(1, 24, 44)",1
"(1, 25, 34)",1
"(1, 25, 41)",1
"(1, 26, 28)",1
"(1, 26, 32)",1
"(1, 26, 35)",1
"(1, 26, 39)",1
"(1, 26, 40)",1
"(1, 27, 33)",1
"(1, 27, 35)",1
"(1, 27, 37)",1
"(1, 27, 38)",1
"(1, 27, 41)",1
"(1, 27, 44)",1
"(1, 27, 45)",1
"(1, 28, 29)",1
"(1, 28, 30)",1
"(1, 28, 32)",1
"(1, 28, 33)",1
"(1, 28, 34)",1
"(1, 28, 39)",1
"(1, 28, 42)",1
"(1, 29, 39)",1
"(1, 29, 40)",1
"(1, 29, 42)",1
"(1, 29, 43)",1
"(1, 30, 33)",1
"(1, 30, 34)",1
"(1, 30, 37)",1
"(1, 31, 41)",1
"(1, 32, 34)",1
"(1, 32, 35)",1
"(1, 32, 39)",1
"(1, 32, 41)",1
"(1, 32, 42)",1
"(1, 32, 43)",1
"(1, 33, 35)",1
"(1, 33, 41)",1
"(1, 34, 39)",1
"(1, 34, 42)",1
"(1, 34, 44)",1
"(1, 35, 38)",1
"(1, 35, 40)",1
"(1, 36, 37)",1
"(1, 36, 38)",1
"(1, 36, 41)",1
"(1, 36, 42)",1
"(1, 37, 39)",1
"(1, 37, 43)",1
"(1, 39, 43)",1
"(1, 39, 44)",1
"(1, 40, 45)",1
"(1, 41, 43)",1
"(1, 41, 45)",1
"(2, 3, 9)",1
"(2, 3, 12)",1
"(2, 3, 17)",1
"(2, 3, 19)",1
"(2, 3, 22)",1
"(2, 3, 23)",1
"(2, 3, 28)",1
"(2, 3, 33)",1
"(2, 3, 34)",1
"(2, 3, 35)",1
"(2, 3, 39)",1
"(2, 4, 7)",1
"(2, 4, 9)",1
"(2, 4, 11)",1
"(2, 4, 12)",1
"(2, 4, 13)",1
"(2, 4, 15)",1
"(2, 4, 16)",1
"(2, 4, 22)",1
"(2, 4, 23)",1
"(2, 4, 24)",1
"(2, 4, 27)",1
"(2, 4, 28)",1
"(2, 4, 29)",1
"(2, 4, 32)",1
"(2, 4, 33)",1
"(2, 4, 34)",1
"(2, 4, 36)",1
"(2, 4, 38)",1
"(2, 4, 40)",1
"(2, 4, 41)",1
"(2, 5, 13)",1
"(2, 5, 17)",1
"(2, 5, 21)",1
"(2, 5, 26)",1
"(2, 5, 32)",1
"(2, 5, 33)",1
"(2, 5, 35)",1
"(2, 5, 36)",1
"(2, 5, 38)",1
"(2, 5, 44)",1
"(2, 6, 7)",1
"(2, 6, 9)",1
"(2, 6, 15)",1
"(2, 6, 17)",1
"(2, 6, 22)",1
"(2, 6, 23)",1
"(2, 6, 28)",1
"(2, 6, 30)",1
"(2, 6, 34)",1
"(2, 6, 36)",1
"(2, 6, 42)",1
"(2, 6, 44)",1
"(2, 6, 45)",1
"(2, 7, 19)",1
"(2, 7, 20)",1
"(2, 7, 30)",1
"(2, 7, 31)",1
"(2, 7, 32)",1
"(2, 7, 35)",1
"(2, 7, 36)",1
"(2, 7, 37)",1
"(2, 7, 39)",1
"(2, 7, 41)",1
"(2, 7, 44)",1
"(2, 7, 45)",1
"(2, 8, 9)",1
"(2, 8, 11)",1
"(2, 8, 12)",1
"(2, 8, 13)",1
"(2, 8, 18)",1
"(2, 8, 21)",1
"(2, 8, 22)",1
"(2, 8, 30)",1
"(2, 8, 33)",1
"(2, 8, 35)",1
"(2, 8, 39)",1
"(2, 8, 41)",1
"(2, 8, 42)",1
"(2, 8, 43)",1
"(2, 9, 17)",1
"(2, 9, 20)",1
"(2, 9, 22)",1
"(2, 9, 23)",1
"(2, 9, 25)",1
"(2, 9, 27)",1
"(2, 9, 29)",1
"(2, 9, 32)",1
"(2, 9, 34)",1
"(2, 9, 39)",1
"(2, 9, 45)",1
"(2, 10, 11)",1
"(2, 10, 12)",1
"(2, 10, 21)",1
"(2, 10, 26)",1
"(2, 10, 33)",1
"(2, 10, 35)",1
"(2, 10, 39)",1
"(2, 10, 41)",1
"(2, 10, 42)",1
"(2, 10, 44)",1
"(2, 10, 45)",1
"(2, 11, 12)",1
"(2, 11, 16)",1
"(2, 11, 17)",1
"(2, 11, 19)",1
"(2, 11, 22)",1
"(2, 11, 23)",1
"(2, 11, 29)",1
"(2, 11, 31)",1
"(2, 11, 35)",1
"(2, 11, 37)",1
"(2, 11, 39)",1
"(2, 11, 42)",1
"(2, 11, 45)",1
"(2, 12, 13)",1
"(2, 12, 16)",1
"(2, 12, 17)",1
"(2, 12, 20)",1
"(2, 12, 21)",1
"(2, 12, 23)",1
"(2, 12, 29)",1
"(2, 12, 32)",1
"(2, 12, 33)",1
"(2, 12, 39)",1
"(2, 13, 19)",1
"(2, 13, 20)",1
"(2, 13, 21)",1
"(2, 13, 25)",1
"(2, 13, 26)",1
"(2, 13, 28)",1
"(2, 13, 38)",1
"(2, 13, 39)",1
"(2, 13, 44)",1
"(2, 14, 17)",1
"(2, 14, 18)",1
"(2, 14, 20)",1
"(2, 14, 22)",1
"(2, 14, 26)",1
"(2, 14, 28)",1
"(2, 14, 33)",1
"(2, 14, 35)",1
"(2, 15, 17)",1
"(2, 15, 25)",1
"(2, 15, 32)",1
"(2, 15, 36)",1
"(2, 15, 37)",1
"(2, 16, 21)",1
"(2, 16, 26)",1
"(2, 16, 27)",1
"(2, 16, 33)",1
"(2, 16, 40)",1
"(2, 16, 42)",1
"(2, 16, 43)",1
"(2, 17, 18)",1
"(2, 17, 20)",1
"(2, 17, 21)",1
"(2, 17, 28)",1
"(2, 17, 30)",1
"(2, 17, 31)",1
"(2, 17, 32)",1
"(2, 17, 33)",1
"(2, 17, 36)",1
"(2, 17, 39)",1
"(2, 17, 40)",1
"(2, 17, 41)",1
"(2, 17, 42)",1
"(2, 17, 45)",1
"(2, 18, 19)",1
"(2, 18, 27)",1
"(2, 18, 30)",1
"(2, 18, 33)",1
"(2, 18, 36)",1
"(2, 18, 40)",1
"(2, 18, 41)",1
"(2, 18, 42)",1
"(2, 18, 44)",1
"(2, 19, 22)",1
"(2, 19, 26)",1
"(2, 19, 27)",1
"(2, 19, 30)",1
"(2, 19, 33)",1
"(2, 19, 36)",1
"(2, 20, 21)",1
"(2, 20, 22)",1
"(2, 20, 26)",1
"(2, 20, 32)",1
"(2, 20, 33)",1
"(2, 20, 36)",1
"(2, 20, 40)",1
"(2, 20, 42)",1
"(2, 20, 43)",1
"(2, 20, 45)",1
"(2, 21, 23)",1
"(2, 21, 24)",1
"(2, 21, 26)",1
"(2, 21, 28)",1
"(2, 21, 32)",1
"(2, 21, 34)",1
"(2, 21, 38)",1
"(2, 21, 39)",1
"(2, 22, 28)",1
"(2, 22, 29)",1
"(2, 22, 30)",1
"(2, 22, 31)",1
"(2, 22, 33)",1
"(2, 22, 34)",1
"(2, 22, 37)",1
"(2, 22, 40)",1
"(2, 22, 41)",1
"(2, 22, 43)",1
"(2, 22, 45)",1
"(2, 23, 28)",1
"(2, 23, 30)",1
"(2, 23, 33)",1
"(2, 23, 39)",1
"(2, 24, 27)",1
"(2, 24, 30)",1
"(2, 24, 35)",1
"(2, 24, 37)",1
"(2, 24, 38)",1
"(2, 24, 43)",1
"(2, 24, 44)",1
"(2, 24, 45)",1
"(2, 25, 26)",1
"(2, 25, 32)",1
"(2, 25, 34)",1
"(2, 25, 38)",1
"(2, 25, 44)",1
"(2, 26, 33)",1
"(2, 26, 34)",1
"(2, 26, 41)",1
"(2, 26, 43)",1
"(2, 26, 44)",1
"(2, 27, 32)",1
"(2, 27, 40)",1
"(2, 27, 43)",1
"(2, 27, 44)",1
"(2, 28, 32)",1
"(2, 28, 37)",1
"(2, 28, 43)",1
"(2, 29, 31)",1
"(2, 29, 34)",1
"(2, 29, 36)",1
"(2, 29, 37)",1
"(2, 29, 39)",1
"(2, 30, 32)",1
"(2, 30, 36)",1
"(2, 30, 37)",1
"(2, 30, 42)",1
"(2, 31, 35)",1
"(2, 31, 36)",1
"(2, 31, 39)",1
"(2, 31, 41)",1
"(2, 32, 33)",1
"(2, 32, 34)",1
"(2, 32, 36)",1
"(2, 32, 37)",1
"(2, 33, 36)",1
"(2, 33, 39)",1
"(2, 33, 43)",1
"(2, 33, 45)",1
"(2, 34, 39)",1
"(2, 34, 44)",1
"(2, 35, 40)",1
"(2, 35, 42)",1
"(2, 35, 45)",1
"(2, 36, 42)",1
"(2, 37, 38)",1
"(2, 38, 39)",1
"(2, 38, 44)",1
"(2, 39, 40)",1
"(2, 39, 42)",1
"(2, 39, 44)",1
"(2, 40, 44)",1
"(2, 42, 43)",1
"(2, 43, 44)",1
"(3, 4, 7)",1
"(3, 4, 10)",1
"(3, 4, 11)",1
"(3, 4, 14)",1
"(3, 4, 16)",1
"(3, 4, 19)",1
"(3, 4, 20)",1
"(3, 4, 21)",1
"(3, 4, 22)",1
"(3, 4, 24)",1
"(3, 4, 28)",1
"(3, 4, 31)",1
"(3, 4, 38)",1
"(3, 4, 40)",1
"(3, 4, 42)",1
"(3, 4, 44)",1
"(3, 4, 45)",1
"(3, 5, 6)",1
"(3, 5, 9)",1
"(3, 5, 11)",1
"(3, 5, 13)",1
"(3, 5, 16)",1
"(3, 5, 22)",1
"(3, 5, 23)",1
"(3, 5, 27)",1
"(3, 5, 36)",1
"(3, 5, 37)",1
"(3, 6, 16)",1
"(3, 6, 22)",1
"(3, 6, 23)",1
"(3, 6, 30)",1
"(3, 6, 31)",1
"(3, 6, 32)",1
"(3, 6, 36)",1
"(3, 6, 38)",1
"(3, 6, 42)",1
"(3, 7, 10)",1
"(3, 7, 16)",1
"(3, 7, 17)",1
"(3, 7, 26)",1
"(3, 7, 27)",1
"(3, 7, 28)",1
"(3, 7, 30)",1
"(3, 7, 31)",1
"(3, 7, 34)",1
"(3, 7, 36)",1
"(3, 7, 37)",1
"(3, 7, 40)",1
"(3, 8, 9)",1
"(3, 8, 11)",1
"(3, 8, 13)",1
"(3, 8, 16)",1
"(3, 8, 17)",1
"(3, 8, 19)",1
"(3, 8, 29)",1
"(3, 8, 38)",1
"(3, 8, 40)",1
"(3, 8, 42)",1
"(3, 9, 11)",1
"(3, 9, 12)",1
"(3, 9, 13)",1
"(3, 9, 14)",1
"(3, 9, 21)",1
"(3, 9, 22)",1
"(3, 9, 26)",1
"(3, 9, 28)",1
"(3, 9, 31)",1
"(3, 9, 34)",1
"(3, 9, 35)",1
"(3, 9, 36)",1
"(3, 9, 43)",1
"(3, 9, 45)",1
"(3, 10, 15)",1
"(3, 10, 16)",1
"(3, 10, 17)",1
"(3, 10, 18)",1
"(3, 10, 24)",1
"(3, 10, 34)",1
"(3, 10, 38)",1
"(3, 10, 41)",1
"(3, 10, 42)",1
"(3, 10, 45)",1
"(3, 11, 20)",1
"(3, 11, 24)",1
"(3, 11, 26)",1
"(3, 11, 32)",1
"(3, 11, 36)",1
"(3, 11, 43)",1
"(3, 12, 14)",1
"(3, 12, 17)",1
"(3, 12, 18)",1
"(3, 12, 20)",1
"(3, 12, 24)",1
"(3, 12, 27)",1
"(3, 12, 28)",1
"(3, 12, 30)",1
"(3, 12, 35)",1
"(3, 12, 36)",1
"(3, 12, 37)",1
"(3, 12, 38)",1
"(3, 12, 42)",1
"(3, 12, 44)",1
"(3, 13, 15)",1
"(3, 13, 17)",1
"(3, 13, 18)",1
"(3, 13, 24)",1
"(3, 13, 25)",1
"(3, 13, 27)",1
"(3, 13, 30)",1
"(3, 13, 33)",1
"(3, 13, 34)",1
"(3, 13, 35)",1
"(3, 13, 42)",1
"(3, 14, 20)",1
"(3, 14, 28)",1
"(3, 14, 32)",1
"(3, 14, 38)",1
"(3, 15, 18)",1
"(3, 15, 23)",1
"(3, 15, 27)",1
"(3, 15, 28)",1
"(3, 15, 31)",1
"(3, 15, 32)",1
"(3, 15, 35)",1
"(3, 15, 38)",1
"(3, 15, 40)",1
"(3, 15, 44)",1
"(3, 15, 45)",1
"(3, 16, 20)",1
"(3, 16, 21)",1
"(3, 16, 23)",1
"(3, 16, 27)",1
"(3, 16, 33)",1
"(3, 16, 34)",1
"(3, 16, 35)",1
"(3, 16, 37)",1
"(3, 16, 40)",1
"(3, 16, 44)",1
"(3, 17, 24)",1
"(3, 17, 26)",1
"(3, 17, 30)",1
"(3, 17, 32)",1
"(3, 17, 36)",1
"(3, 17, 37)",1
"(3, 17, 39)",1
"(3, 18, 20)",1
"(3, 18, 24)",1
"(3, 18, 27)",1
"(3, 18, 32)",1
"(3, 18, 34)",1
"(3, 18, 35)",1
"(3, 18, 39)",1
"(3, 18, 43)",1
"(3, 18, 44)",1
"(3, 19, 26)",1
"(3, 19, 28)",1
"(3, 19, 31)",1
"(3, 19, 33)",1
"(3, 19, 36)",1
"(3, 19, 38)",1
"(3, 19, 42)",1
"(3, 20, 21)",1
"(3, 20, 22)",1
"(3, 20, 24)",1
"(3, 20, 36)",1
"(3, 20, 41)",1
"(3, 21, 23)",1
"(3, 21, 25)",1
"(3, 21, 28)",1
"(3, 21, 30)",1
"(3, 21, 32)",1
"(3, 21, 33)",1
"(3, 21, 34)",1
"(3, 21, 35)",1
"(3, 21, 38)",1
"(3, 21, 43)",1
"(3, 21, 44)",1
"(3, 22, 23)",1
"(3, 22, 24)",1
"(3, 22, 27)",1
"(3, 22, 28)",1
"(3, 22, 29)",1
"(3, 22, 35)",1
"(3, 22, 38)",1
"(3, 22, 40)",1
"(3, 22, 43)",1
"(3, 22, 45)",1
"(3, 23, 27)",1
"(3, 23, 34)",1
"(3, 23, 38)",1
"(3, 23, 42)",1
"(3, 23, 43)",1
"(3, 23, 44)",1
"(3, 24, 28)",1
"(3, 24, 31)",1
"(3, 24, 32)",1
"(3, 24, 33)",1
"(3, 24, 34)",1
"(3, 24, 35)",1
"(3, 24, 39)",1
"(3, 24, 43)",1
"(3, 25, 26)",1
"(3, 25, 27)",1
"(3, 25, 30)",1
"(3, 25, 32)",1
"(3, 25, 34)",1
"(3, 25, 38)",1
"(3, 25, 41)",1
"(3, 25, 44)",1
"(3, 25, 45)",1
"(3, 26, 32)",1
"(3, 26, 37)",1
"(3, 26, 42)",1
"(3, 27, 28)",1
"(3, 27, 29)",1
"(3, 27, 30)",1
"(3, 27, 32)",1
"(3, 27, 38)",1
"(3, 27, 39)",1
"(3, 28, 30)",1
"(3, 28, 37)",1
"(3, 28, 42)",1
"(3, 28, 44)",1
"(3, 29, 34)",1
"(3, 29, 38)",1
"(3, 29, 42)",1
"(3, 30, 33)",1
"(3, 30, 34)",1
"(3, 30, 39)",1
"(3, 31, 33)",1
"(3, 31, 38)",1
"(3, 31, 44)",1
"(3, 32, 33)",1
"(3, 32, 35)",1
"(3, 32, 37)",1
"(3, 32, 39)",1
"(3, 32, 40)",1
"(3, 32, 43)",1
"(3, 32, 45)",1
"(3, 33, 40)",1
"(3, 34, 35)",1
"(3, 34, 38)",1
"(3, 35, 38)",1
"(3, 35, 42)",1
"(3, 35, 44)",1
"(3, 35, 45)",1
"(3, 36, 39)",1
"(3, 36, 42)",1
"(3, 36, 45)",1
"(3, 37, 40)",1
"(3, 37, 41)",1
"(3, 37, 44)",1
"(3, 37, 45)",1
"(3, 38, 41)",1
"(3, 39, 43)",1
"(3, 40, 42)",1
"(3, 40, 44)",1
"(3, 41, 42)",1
"(3, 42, 43)",1
"(3, 42, 45)",1
"(4, 5, 7)",1
"(4, 5, 9)",1
"(4, 5, 11)",1
"(4, 5, 22)",1
"(4, 5, 25)",1
"(4, 5, 26)",1
"(4, 5, 27)",1
"(4, 5, 36)",1
"(4, 5, 43)",1
"(4, 5, 44)",1
"(4, 6, 7)",1
"(4, 6, 9)",1
"(4, 6, 11)",1
"(4, 6, 14)",1
"(4, 6, 23)",1
"(4, 6, 29)",1
"(4, 6, 34)",1
"(4, 6, 38)",1
"(4, 6, 41)",1
"(4, 7, 17)",1
"(4, 7, 18)",1
"(4, 7, 20)",1
"(4, 7, 39)",1
"(4, 7, 42)",1
"(4, 7, 45)",1
"(4, 8, 10)",1
"(4, 8, 11)",1
"(4, 8, 16)",1
"(4, 8, 20)",1
"(4, 8, 26)",1
"(4, 8, 30)",1
"(4, 8, 38)",1
